,Unnamed: 0,Winery,Wine,Rating,Num_Reviews,Price,Country,Region,Year,Tipo,Zona,Maridaje
569,764,Cartuxa,EA Rosé 2023,3.7,44,5.09,Portugal,Alentejo,2023,rosado,Sur (Portugal),"Arroz de mariscos, Caldo verde"
570,765,AdegaMãe,Pinta Negra Reserva Tinto 2022,3.8,59,5.15,Portugal,Lisboa,2022,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
571,766,Castello d'Alba,Douro Branco 2023,3.9,91,5.15,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
572,768,AdegaMãe,Pinta Negra Reserva Branco 2022,3.7,89,5.15,Portugal,Lisboa,2022,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
573,769,Caves São João,Frei João Branco 2020,3.6,235,5.2,Portugal,Bairrada,2020,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
574,770,José Maria da Fonseca,Duque de Palmella Branco 2023,4.0,105,5.2,Portugal,Península de Setúbal,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
575,771,Ribeiro Santo,Branco 2023,3.6,1202,5.2,Portugal,Dão,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
576,772,Ribeiro Santo,Rosé 2023,3.9,71,5.2,Portugal,Dão,2023,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
577,773,Quinta dos Carvalhais,Duque de Viseu Tinto 2022,3.9,27,5.24,Portugal,Dão,2022,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
578,774,Fiuza,Sauvignon Blanc 2023,3.6,91,5.24,Portugal,Tejo,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
579,775,Fiuza,Chardonnay 2023,3.5,1783,5.24,Portugal,Tejo,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
580,776,Quinta dos Carvalhais,Dão Duque de Viseu Branco 2022,3.8,85,5.24,Portugal,Dão,2022,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
581,778,Herdade de São Miguel,Colheita Seleccionada White 2023,3.8,108,5.25,Portugal,Alentejano,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
582,779,Herdade de São Miguel,Colheita Seleccionada Tinto 2022,4.0,1484,5.25,Portugal,Alentejano,2022,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
583,780,Porta 6,Tinto 2023,3.8,48,5.3,Portugal,Lisboa,2023,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
584,781,Quinta do Cardo,Rosé 2023,3.6,49,5.3,Portugal,Beira Interior,2023,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
585,782,Porta 6,Rosé 2022,3.7,88,5.3,Portugal,Vinho verde,2022,rosado,Norte (Portugal),"Chanfana, Bacalhau"
586,783,Aliança,Bairrada Reserva Branco 2023,3.2,453,5.33,Portugal,Bairrada,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
587,784,Quinta do Pinto,Terroir Expressions Branco 2018,4.0,38,5.34,Portugal,Lisboa,2018,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
588,785,Casa Ferreirinha,Planalto Reserva Douro Branco 2023,3.8,545,5.36,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
589,786,Cabriz,Dão Colheita Seleccionada White 2023,3.7,139,5.37,Portugal,Dão,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
590,788,Casa Santos Lima,Palha Canas Branco 2022,3.6,676,5.42,Portugal,Lisboa,2022,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
591,789,Fafide,Colheita Branco 2022,3.6,203,5.42,Portugal,Douro,2022,blanco,Norte (Portugal),"Bacalhau, Frango assado"
592,790,Fafide,Colheita Tinto 2021,3.6,718,5.42,Portugal,Douro,2021,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
593,791,Quinta dos Termos,Tinto 2021,3.8,210,5.48,Portugal,Beira Interior,2021,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
594,792,Quinta dos Termos,Branco 2023,3.6,1680,5.48,Portugal,Beira Interior,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
595,793,Fiuza,Cabernet Sauvignon - Touriga Nacional Rosé 2023,3.5,221,5.49,Portugal,Tejo,2023,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
596,794,Casa Cadaval,Colheita Tinto 2021,3.6,113,5.49,Portugal,Ribatejo,2021,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
597,795,Quintas de Melgaço,Torre de Menagem Alvarinho - Trajadura 2023,3.9,79,5.49,Portugal,Vinho verde,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
598,796,Casa Cadaval,Colheita Branco 2022,3.6,55,5.49,Portugal,Ribatejo,2022,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
599,797,Casa Cadaval,Colheita Rosé 2022,3.6,78,5.49,Portugal,Ribatejo,2022,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
600,798,Murganheira,Tinto 2020,3.5,726,5.53,Portugal,Távora-Varosa,2020,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
601,799,Murganheira,Rosé 2021,3.4,63,5.53,Portugal,Távora-Varosa,2021,rosado,Norte (Portugal),"Chanfana, Bacalhau"
602,800,Casa Cadaval,Padre Pedro Tinto 2021,3.4,1585,5.53,Portugal,Ribatejo,2021,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
603,801,Casa Cadaval,Padre Pedro Branco 2022,3.5,147,5.53,Portugal,Tejo,2022,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
604,802,Raposeira,Tinto 2021,3.5,901,5.54,Portugal,Duriense,2021,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
605,803,Ravasqueira,Sauvignon Blanc 2023,3.8,30,5.54,Portugal,Alentejano,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
606,804,Raposeira,Branco 2018,3.5,163,5.54,Portugal,Duriense,2018,blanco,Norte (Portugal),"Bacalhau, Frango assado"
607,805,Paulo Laureano,Branco 2023,3.7,276,5.58,Portugal,Alentejano,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
608,806,Cadão,Reserva Tinto 2019,3.8,192,5.59,Portugal,Douro,2019,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
609,807,Cadão,Reserva Branco 2022,3.7,920,5.59,Portugal,Douro,2022,blanco,Norte (Portugal),"Bacalhau, Frango assado"
610,808,Altano,Branco 2023,3.8,207,5.6,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
611,809,Casa da Passarella,A Descoberta Rosado 2023,3.7,409,5.64,Portugal,Serra da Estrela,2023,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
612,810,Lavradores de Feitoria,Douro Rosé 2023,3.5,206,5.64,Portugal,Douro,2023,rosado,Norte (Portugal),"Chanfana, Bacalhau"
613,811,Quinta do Carmo,Dom Martinho Tinto 2021,3.8,295,5.64,Portugal,Alentejano,2021,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
614,812,Quinta do Carmo,Dom Martinho Branco 2023,3.6,449,5.64,Portugal,Alentejano,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
615,813,Casa da Passarella,A Descoberta Colheita Branco 2023,3.8,72,5.64,Portugal,Dão,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
616,814,Casa da Passarella,A Descoberta Colheita Tinto 2022,3.8,34,5.64,Portugal,Dão,2022,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
617,815,Lavradores de Feitoria,Douro Branco 2023,3.8,27,5.64,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
618,817,Quinta de Chocapalha,Mar de Lisboa Branco 2022,3.6,87,5.77,Portugal,Lisboa,2022,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
619,818,Cabriz,Dão Colheita Seleccionada Rose 2023,3.7,43,5.79,Portugal,Dão,2023,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
620,819,Cabriz,Colheita Seleccionada Tinto 2022,3.8,379,5.79,Portugal,Dão,2022,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
621,822,Montes Ermos,Reserva Tinto 2021,3.8,108,5.82,Portugal,Douro,2021,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
622,823,Tiago Cabaço,.com Tinto 2023,3.5,340,5.82,Portugal,Alentejano,2023,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
623,824,Manz,Lisboa Tinto 2017,3.9,236,5.88,Portugal,Lisboa,2017,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
624,825,Lavradores de Feitoria,Douro Tinto 2022,4.1,130,5.88,Portugal,Douro,2022,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
625,826,Lua Cheia - Saven,Em Vinhas Velhas Blanco 2023,3.7,68,5.92,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
626,827,Lua Cheia - Saven,Em Vinhas Velhas Tinto 2021,3.7,6342,5.92,Portugal,Douro,2021,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
627,828,Serrano Mira,Monte das Servas Branco 2022,3.7,49,5.93,Portugal,Alentejano,2022,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
628,829,Serrano Mira,Monte das Servas Tinto 2021,3.7,93,5.93,Portugal,Alentejano,2021,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
629,830,Burmester,Branco White Blanc Douro 2023,3.8,70,5.93,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
630,832,Casa do Valle,Vinho Verde Rosé 2021,3.7,204,5.96,Portugal,Vinho verde,2021,rosado,Norte (Portugal),"Chanfana, Bacalhau"
631,833,Raul A. Riba d'Ave,Cancela de Abreu & Riba d'Ave Tinto 2021,3.9,362,5.96,Portugal,Dão,2021,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
632,834,Casa do Valle,Branco 2023,3.6,668,5.96,Portugal,Vinho verde,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
633,835,Herdade da Calada,Vale da Calada Blanco 2022,3.8,53,5.99,Portugal,Alentejano,2022,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
634,836,Herdade da Calada,Vale da Calada Rosé 2022,3.6,145,5.99,Portugal,Alentejano,2022,rosado,Sur (Portugal),"Arroz de mariscos, Caldo verde"
635,837,João Clara,Às Claras Branco 2022,3.7,100,5.99,Portugal,Algarve,2022,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
636,838,Herdade da Calada,Vale da Calada Tinto 2021,3.9,123,5.99,Portugal,Alentejano,2021,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
637,839,João Clara,Às Claras Tinto 2018,3.8,47,5.99,Portugal,Algarve,2018,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
638,840,Ravasqueira,Syrah 2023,3.9,110,6.05,Portugal,Alentejano,2023,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
639,841,Herdade da Calada,Porta da Calada Branco 2017,3.6,45,6.05,Portugal,Alentejano,2017,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
640,842,Herdade da Calada,Porta da Calada Tinto 2018,3.6,111,6.05,Portugal,Alentejano,2018,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
641,843,Aveleda,Alvarinho 2023,3.9,35,6.08,Portugal,Vinho verde,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
642,844,Quinta das Tecedeiras,Lilás Branco 2022,3.9,151,6.11,Portugal,Douro,2022,blanco,Norte (Portugal),"Bacalhau, Frango assado"
643,845,Joao Portugal Ramos,Marquês de Borba Tinto 2023,3.7,86,6.16,Portugal,Alentejo,2023,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
644,846,Joao Portugal Ramos,Marquês de Borba Branco 2023,3.7,139,6.16,Portugal,Alentejo,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
645,848,Terreiro,Alma do Tejo Tinto 2020,3.5,203,6.21,Portugal,Tejo,2020,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
646,849,Esporão,Assobio Douro Branco 2023,3.7,62,6.24,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
647,851,Grandjó,Douro Branco (Seco) 2023,3.6,434,6.27,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
648,852,Monte da Raposinha,Raposinha Red 2023,3.8,267,6.27,Portugal,Alentejo,2023,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
649,853,Monte da Raposinha,Branco 2022,3.9,909,6.27,Portugal,Alentejano,2022,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
650,854,Monte da Raposinha,Rosé 2022,3.8,113,6.27,Portugal,Alentejo,2022,rosado,Sur (Portugal),"Arroz de mariscos, Caldo verde"
651,855,Lacrau,Touriga Nacional Rosé Seco 2023,4.0,30,6.27,Portugal,Douro,2023,rosado,Norte (Portugal),"Chanfana, Bacalhau"
652,856,Caves São João,Porta dos Cavaleiros Dão Branco 2020,4.0,38,6.33,Portugal,Dão,2020,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
653,859,Piteira,Xisto Preto Branco 2023,3.3,85,6.36,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
654,861,Terras de Santo António,Branco 2021,3.6,53,6.43,Portugal,Dão,2021,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
655,863,Mateus,Aragonêz Medium Sweet Rosé 2023,3.8,1172,6.44,Portugal,Douro,2023,rosado,Norte (Portugal),"Chanfana, Bacalhau"
656,865,Colinas de São Lourenço,Bairrada Red 2019,3.7,56,6.5,Portugal,Bairrada,2019,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
657,866,Feuerheerd's,Douro Tinto 2022,3.6,29,6.5,Portugal,Douro,2022,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
658,867,Quinta dos Carvalhais,Mélange à Trois Branco 2023,4.0,29,6.61,Portugal,Dão,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
659,868,Herdade do Peso,Trinca Bolotas Alentejo Tinto 2022,3.8,110,6.61,Portugal,Alentejo,2022,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
660,870,Quinta dos Carvalhais,Mélange à Trois Rosé 2023,3.8,91,6.61,Portugal,Dão,2023,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
661,871,Herdade do Peso,Trinca Bolotas Branco 2023,3.8,59,6.61,Portugal,Alentejo,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
662,872,Esporão,Assobio Douro Rosé 2023,3.6,813,6.61,Portugal,Douro,2023,rosado,Norte (Portugal),"Chanfana, Bacalhau"
663,874,Colinas de São Lourenço,Bairrada Branco 2022,3.7,674,6.66,Portugal,Bairrada,2022,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
664,875,Quinta do Gradil,Tinto 1492 2022,3.8,432,6.67,Portugal,Lisboa,2022,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
665,876,Quinta do Gradil,Branco 2022,3.8,345,6.67,Portugal,Lisboa,2022,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
666,877,Beyra,Tinto 2022,3.7,39,6.67,Portugal,Beira Interior,2022,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
667,878,Terra d'Alter,Expressão Branco 2020,3.9,34,6.7,Portugal,Alentejo,2020,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
668,879,Esporão,Vinha da Defesa Branco 2022,3.8,85,6.72,Portugal,Alentejano,2022,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
669,880,Esporão,Defesa Tinto 2022,3.6,64,6.72,Portugal,Alentejano,2022,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
670,881,Evel,Douro Tinto 2021,3.8,148,6.77,Portugal,Douro,2021,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
671,882,Bacalhôa,Catarina Rosé 2023,3.9,366,6.77,Portugal,Península de Setúbal,2023,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
672,884,Real Companhia Velha,White Port N.V.,3.4,29,6.77,Portugal,Porto,N.V.,blanco,Norte (Portugal),"Bacalhau, Frango assado"
673,885,Bacalhôa,Catarina Tinto 2021,3.9,280,6.77,Portugal,Península de Setúbal,2021,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
674,886,Bacalhôa,Catarina Branco 2023,3.8,139,6.77,Portugal,Península de Setúbal,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
675,887,Ravasqueira,Encantado Branco 2023,3.9,54,6.78,Portugal,Alentejano,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
676,888,Ravasqueira,Encantado Tinto 2022,3.8,112,6.78,Portugal,Alentejano,2022,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
677,889,Lacrau,Sauvignon Blanc Branco Seco 2023,3.9,49,6.81,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
678,890,Soalheiro,Allo Alvarinho - Loureiro 2023,3.9,282,6.86,Portugal,Monção e Melgaço,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
679,892,Poças,Trava Línguas Tinto 2021,3.7,213,6.87,Portugal,Douro,2021,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
680,893,Familia Margaça - Sociedade Agricola de Pias,Familia Margaça Vinha do Furo Branco 2022,3.9,45,6.89,Portugal,Alentejano,2022,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
681,894,Familia Margaça - Sociedade Agricola de Pias,Familia Margaça Vinha do Furo Tinto 2022,3.8,68,6.89,Portugal,Alentejano,2022,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
682,895,Quintas de Melgaço,QM Loureiro - Alvarinho 2023,4.0,82,6.89,Portugal,Vinho verde,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
683,896,Familia Margaça - Sociedade Agricola de Pias,Familia Margaça Vinha do Furo Rosé 2023,3.7,34,6.89,Portugal,Alentejano,2023,rosado,Sur (Portugal),"Arroz de mariscos, Caldo verde"
684,897,Quinta Edmun do Val,Entre 2 Mares Between Two Seas Alvarinho 2020,3.8,71,6.89,Portugal,Minho,2020,blanco,Norte (Portugal),"Bacalhau, Frango assado"
685,898,Lagoalva,Sauvignon Blanc 2023,3.8,470,6.93,Portugal,Tejo,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
686,901,Kopke,Douro Tinto 2021,3.6,6329,6.96,Portugal,Douro,2021,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
687,902,Kopke,Douro Branco 2023,3.5,1806,6.96,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
688,904,Villa Alvor,Tinto 2022,3.6,123,6.99,Portugal,Algarve,2022,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
689,905,Villa Alvor,Rosé 2021,3.8,67,6.99,Portugal,Algarve,2021,rosado,Sur (Portugal),"Arroz de mariscos, Caldo verde"
690,906,Vila Real,Grande Reserva Branco 2023,3.9,565,6.99,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
691,907,Villa Alvor,Branco 2022,3.7,95,6.99,Portugal,Algarve,2022,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
692,908,Vila Real,Grande Reserva Tinto 2020,3.9,166,6.99,Portugal,Douro,2020,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
693,909,Ciconia,Reserva Tinto Blend 2022,4.0,130,7.01,Portugal,Alentejano,2022,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
694,910,Quinta dos Termos,Reserva Branco 2023,3.8,894,7.01,Portugal,Beira Interior,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
695,911,Bota Velha,Reserva Tinto 2022,3.7,75,7.01,Portugal,Douro,2022,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
696,913,Montes Ermos,Douro Reserva Branco 2023,3.9,83,7.06,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
697,914,Raul A. Riba d'Ave,Sílica Branco 2023,3.7,26,7.09,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
698,915,Raul A. Riba d'Ave,Sílica Tinto 2021,3.8,213,7.09,Portugal,Douro,2021,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
699,917,Marquês de Lara,Sauvignon Blanc 2023,3.8,261,7.13,Portugal,Vinho verde,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
700,918,Quinta da Lapa,Sauvignon Blanc 2023,3.8,283,7.22,Portugal,Tejo,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
701,919,José Maria da Fonseca,Quinta de Camarate Branco Dolce 2023,4.0,1214,7.23,Portugal,Península de Setúbal,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
702,920,José Maria da Fonseca,Quinta De Camarate Branco Seco 2023,3.9,27,7.23,Portugal,Península de Setúbal,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
703,921,Esporão,Monte Velho Tinto 2021,3.8,4076,7.24,Portugal,Alentejano,2021,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
704,922,Casa Santos Lima,Espumante Bruto Rosé 2021,3.8,49,7.26,Portugal,Vinho de Portugal,2021,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
705,923,Kompassus,Branco 2022,3.6,192,7.29,Portugal,Bairrada,2022,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
706,924,Terras de Mogadouro,Branco 2022,3.8,210,7.32,Portugal,Transmontano,2022,blanco,Norte (Portugal),"Bacalhau, Frango assado"
707,926,Seara d'Ordens,Quinta do Carqueijal Tinto 2019,3.6,44,7.37,Portugal,Douro,2019,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
708,927,Casa Santos Lima,Espumante Bruto 2022,3.8,137,7.37,Portugal,Vinho verde,2022,espumoso,Norte (Portugal),"Francesinha, Polvo à lagareiro"
709,928,Seara d'Ordens,Quinta do Carqueijal Branco 2022,3.8,50,7.37,Portugal,Douro,2022,blanco,Norte (Portugal),"Bacalhau, Frango assado"
710,931,Herdade Paço do Conde,Touriga Nacional - Syrah 2022,3.9,1578,7.38,Portugal,Alentejano,2022,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
711,932,Herdade Paço do Conde,Syrah 2020,3.8,101,7.38,Portugal,Alentejano,2020,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
712,933,Quinta da Biaia,Branco 2019,3.5,70,7.4,Portugal,Beira Interior,2019,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
713,934,Quinta da Biaia,Tinto 2020,3.8,259,7.4,Portugal,Beira Interior,2020,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
714,935,Quinta do Convento,Sauvignon Blanc 2020,3.9,111,7.41,Portugal,Lisboa,2020,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
715,936,Vicentino,Branco 2021,4.0,28,7.44,Portugal,Alentejano,2021,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
